session_id,timestamp,session_state,group,matrix,risks_selected_s1,risks_selected_s2,risks_selected_s3,mitigations_selected_s1,mitigations_selected_s2,mitigations_selected_s3,before,after,q1,q2,q3,q4,q5,q6,q7,q8,role,sector,experience,session_duration,session_duration_seconds,session_count
64de05dc-3928-4880-be47-655ee6d10a04,2023-10-04 11:47:05,,7,Risk DSM,"['R10', 'R02', 'R09']",[],"['R08', 'R02']","['M04', 'M03']",[],"['M02', 'M04']","{'desert_s3': 2, 'special_s3': 9, 'artic_s3': 5, 'desert_s1': 8, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 7, 'artic_s2': 5, 'desert_s2': 4}","{'desert_s3': 1, 'special_s3': 10, 'artic_s3': 1, 'desert_s1': 10, 'special_s2': 1, 'special_s1': 1, 'artic_s1': 10, 'artic_s2': 1, 'desert_s2': 1}",,,,,,,,,[],[],,0 days 04:23:40,15820.0,89
64de05dc-3928-4880-be47-655ee6d10a04,2023-10-04 11:49:21,,7,Risk DSM,"['R10', 'R02', 'R09']",[],"['R08', 'R02']","['M04', 'M03']",[],"['M02', 'M04']","{'desert_s3': 2, 'special_s3': 9, 'artic_s3': 5, 'desert_s1': 8, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 7, 'artic_s2': 5, 'desert_s2': 4}","{'desert_s3': 1, 'special_s3': 10, 'artic_s3': 1, 'desert_s1': 10, 'special_s2': 1, 'special_s1': 1, 'artic_s1': 10, 'artic_s2': 1, 'desert_s2': 1}",,,,,,,,,[],[],,0 days 04:23:40,15820.0,89
64de05dc-3928-4880-be47-655ee6d10a04,2023-10-04 11:49:36,,7,Risk DSM,"['R10', 'R02', 'R09']",[],"['R08', 'R02']","['M04', 'M03']",[],"['M02', 'M04']","{'desert_s3': 2, 'special_s3': 9, 'artic_s3': 5, 'desert_s1': 8, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 7, 'artic_s2': 5, 'desert_s2': 4}","{'desert_s3': 1, 'special_s3': 10, 'artic_s3': 1, 'desert_s1': 10, 'special_s2': 1, 'special_s1': 1, 'artic_s1': 10, 'artic_s2': 1, 'desert_s2': 1}",,,,,,,,,[],[],,0 days 04:23:40,15820.0,89
64de05dc-3928-4880-be47-655ee6d10a04,2023-10-04 12:12:01,,7,Risk DSM,"['R10', 'R02', 'R09']",[],"['R08', 'R02']",['M04'],[],"['M02', 'M04']","{'desert_s3': 2, 'special_s3': 9, 'artic_s3': 5, 'desert_s1': 8, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 7, 'artic_s2': 5, 'desert_s2': 4}","{'desert_s3': 1, 'special_s3': 10, 'artic_s3': 1, 'desert_s1': 10, 'special_s2': 1, 'special_s1': 1, 'artic_s1': 10, 'artic_s2': 1, 'desert_s2': 1}",,,,,,,,,[],[],,0 days 04:23:40,15820.0,89
653ea38e-2fff-4adc-9aca-4452e1efe8d5,2023-10-04 09:23:48,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6799d80c-6653-43c2-8eff-690b31692280,2023-10-04 10:37:06,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
67a11a05-0e29-4916-8f34-7c94fddd38fe,2023-10-04 09:59:17,,5,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
682de140-88c1-47db-b5ab-49aa2f070e46,2023-10-04 08:54:09,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:09:45,585.0,5
682de140-88c1-47db-b5ab-49aa2f070e46,2023-10-04 08:54:30,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:09:45,585.0,5
682de140-88c1-47db-b5ab-49aa2f070e46,2023-10-04 08:54:32,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:09:45,585.0,5
682de140-88c1-47db-b5ab-49aa2f070e46,2023-10-04 09:03:22,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:09:45,585.0,5
682de140-88c1-47db-b5ab-49aa2f070e46,2023-10-04 09:03:54,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:09:45,585.0,5
68cc2358-0a93-47e2-a270-4a5b89cb661b,2023-10-04 11:03:11,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6969a211-f3ca-4f48-a519-7b332b79f167,2023-10-04 10:47:47,,5,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 2, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:29:07,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:29:45,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:30:35,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:30:41,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:30:43,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:30:59,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:31:22,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:31:49,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:33:08,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:33:56,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:34:04,,1,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:34:12,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6a8117c2-fb5e-4961-af48-2cfbf300381c,2023-10-04 06:35:03,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:05:56,356.0,13
6ad6b221-c758-4610-a2b4-47b64c7e64e5,2023-10-04 10:36:04,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6b44c778-4103-4767-ab3e-970d2d4598ea,2023-10-04 11:13:14,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:50:44,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:50:47,,3,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:50:48,,3,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:50:58,,3,Interfaces DSM,[],[],[],['M01'],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:51:00,,3,Interfaces DSM,[],[],[],"['M01', 'M02']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:51:02,,3,Interfaces DSM,[],[],[],"['M01', 'M02', 'M14']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:51:04,,3,Interfaces DSM,[],[],[],"['M01', 'M02', 'M14', 'M22']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 10:51:05,,3,Interfaces DSM,[],[],[],"['M01', 'M02', 'M14', 'M22', 'M24']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 11:02:31,,3,Interfaces DSM,[],[],[],"['M01', 'M02', 'M22', 'M24']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6b68a584-5a3e-44a7-8641-c4c5fd9369d3,2023-10-04 11:02:33,,3,Interfaces DSM,[],[],[],"['M01', 'M02', 'M24']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:11:49,709.0,10
6bcc6956-1d1e-4ac7-886d-ae695e95e006,2023-10-04 07:13:28,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6c4fdcab-9f12-420b-baf3-eacabc3b87b9,2023-10-04 11:46:18,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
6c82f76c-685d-42bf-a6d4-cecf1e399535,2023-10-04 12:58:42,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:12,12.0,3
6c82f76c-685d-42bf-a6d4-cecf1e399535,2023-10-04 12:58:52,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:12,12.0,3
6c82f76c-685d-42bf-a6d4-cecf1e399535,2023-10-04 12:58:54,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:12,12.0,3
6cc1489a-981d-4588-aa9c-ff7e1e326d2b,2023-10-05 10:25:09,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:44,44.0,8
6cc1489a-981d-4588-aa9c-ff7e1e326d2b,2023-10-05 10:25:14,,2,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:44,44.0,8
6cc1489a-981d-4588-aa9c-ff7e1e326d2b,2023-10-05 10:25:16,,2,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:00:44,44.0,8
